,Unnamed: 0,Stn Id,Stn Name,CIMIS Region,Date,Day of Meas,Jul,Eto,qc,Precip (mm),qc.1,Sol Rad (W/sq.m),qc.2,Net Rad (W/sq.m),qc.3,Avg Vap Pres (kPa),qc.4,Max Air Temp (C),qc.5,Min Air Temp (C),qc.6,Avg Air Temp (C),qc.7,Max Rel Hum (%),qc.8,Min Rel Hum (%),qc.9,Avg Rel Hum (%),qc.10,Dew Point (C),qc.11,Avg Wind Speed (m/s),qc.12,Wind Run (km),qc.13,Avg Soil Temp (C),qc.14,PM ETo (mm),qc.15,Latitude,Longitude,Elevation,Plag1,Plag2,P_post1,P_post2,day,month,year,doy,dr,delta,omega,Rext,Rso,es_Tmax,es_Tmin,es,VPD,TmaxK,TminK,Rnl_out,Rnet_FAO,TmeanFAOC,del,P,gamma,PM_ETo_Calc,PT_ETo,Rnet_SdB,ETo_SdB,ETo_Ensemble,Bias_ETPM,Bias_ETPT,Bias_ETSdB,Bias_ETCIMIS
8654,8654,90,Alturas,Northeast Plateau,9/11/2020,386,255,123.9332, ,0, ,240, ,113, ,0.6, ,31, ,2.3, ,16, ,73, ,8, ,32, ,-0.7, ,1.3, ,111.5, ,17.2, ,123.0824, ,41.438214,-120.480308,4405,0,0,0,0,11,9,2020,255,0.989463069,0.058771754,1.622725086,349.1186443,271.2138243,4.492592251,0.720935764,2.606764008,2.006764008,304.16,275.46,79.38436873,105.4156313,16.65,0.120426655,86.40394875,0.057458626,127.4109562,89.92038728,109.1810079,93.91451115,108.7947637,0.171112946,-0.173486074,-0.136773609,0.139146737
8655,8655,90,Alturas,Northeast Plateau,9/12/2020,387,256,133.0084, ,0, ,241, ,113, ,0.6, ,32.7, ,2.2, ,16.9, ,73, ,9, ,32, ,-0.1, ,1.5, ,126.3, ,17.1, ,133.5756, ,41.438214,-120.480308,4405,0,0,0,0,12,9,2020,256,0.990002661,0.051799389,1.616548158,346.2193019,268.9614618,4.946118775,0.715805444,2.83096211,2.23096211,305.86,275.36,81.83820135,103.7317986,17.45,0.125892471,86.40394875,0.057458626,140.8511425,89.74261053,109.0000345,94.84156847,114.6109304,0.228950346,-0.21698035,-0.172491069,0.160521074
8656,8656,90,Alturas,Northeast Plateau,9/13/2020,388,257,133.5756, ,0, ,227, ,106, ,0.6, ,31.7, ,3.2, ,16.4, ,82, ,10, ,31, ,-0.9, ,1.7, ,147.4, ,17, ,136.6952, ,41.438214,-120.480308,4405,0,0,0,0,13,9,2020,257,0.990545213,0.044811691,1.610363875,343.3062567,266.6984543,4.67476018,0.768589883,2.721675032,2.121675032,304.86,276.36,75.9119444,98.8780556,17.45,0.125892471,86.40394875,0.057458626,141.560645,85.54343942,102.0561086,90.0737323,112.6883542,0.256213617,-0.240884827,-0.200682866,0.185354077
8657,8657,90,Alturas,Northeast Plateau,9/14/2020,389,258,151.4424, ,0, ,216, ,102, ,0.6, ,31.1, ,2, ,16.1, ,75, ,10, ,32, ,-0.4, ,2.6, ,224.5, ,16.7, ,158.5324, ,41.438214,-120.480308,4405,0,0,0,0,14,9,2020,258,0.991090564,0.037810727,1.604173254,340.3804344,264.4255208,4.518232383,0.705641434,2.611936909,2.011936909,304.26,275.16,70.68247382,95.63752618,16.55,0.119757807,86.40394875,0.057458626,166.4201506,81.43267902,96.51575276,85.22259078,121.1294551,0.373903238,-0.327721908,-0.296433797,0.250252466
8658,8658,90,Alturas,Northeast Plateau,9/15/2020,390,259,134.71, ,0, ,225, ,107, ,0.6, ,30.2, ,1.3, ,15.5, ,81, ,10, ,34, ,-0.4, ,1.9, ,164.5, ,16.5, ,137.8296, ,41.438214,-120.480308,4405,0,0,0,0,15,9,2020,259,0.991638552,0.03079857,1.597977302,337.4427752,262.1433918,4.291983042,0.671063852,2.481523447,1.881523447,303.36,274.46,75.09139782,98.15860218,15.75,0.114519598,86.40394875,0.057458626,140.5811617,82.35790034,99.90423053,86.52581977,111.0437204,0.265998303,-0.258329062,-0.220795022,0.21312578
8659,8659,90,Alturas,Northeast Plateau,9/16/2020,391,260,110.604, ,0, ,187, ,89, ,0.6, ,29.1, ,2.3, ,14.7, ,78, ,12, ,38, ,0.7, ,1.8, ,151.8, ,16.2, ,114.0072, ,41.438214,-120.480308,4405,0,0,0,0,16,9,2020,260,0.992189015,0.023777297,1.591777021,334.4942339,259.8528089,4.028884423,0.720935764,2.374910094,1.774910094,302.26,275.46,57.54969591,86.44030409,15.7,0.114198776,86.40394875,0.057458626,126.1866562,72.4579003,82.49417162,74.88102065,96.0323943,0.314000939,-0.245484809,-0.220252487,0.151736357
8660,8660,90,Alturas,Northeast Plateau,9/17/2020,392,261,151.726, ,0, ,241, ,102, ,0.5, ,29.1, ,-0.8, ,14.6, ,85, ,6, ,29, ,-3.1, ,2.6, ,223.3, ,15.9, ,161.3684, ,41.438214,-120.480308,4405,0,0,0,0,17,9,2020,261,0.992741791,0.016748984,1.585573404,331.535779,257.5545247,4.028884423,0.576140162,2.302512293,1.802512293,302.26,272.36,86.42186212,99.14813788,14.15,0.104624827,86.40394875,0.057458626,161.1552532,80.64012269,105.6087962,88.17045062,120.4229566,0.338243618,-0.330359219,-0.26782689,0.259942491
8661,8661,90,Alturas,Northeast Plateau,9/18/2020,393,262,130.1724, ,0, ,210, ,90, ,0.8, ,23.1, ,6.2, ,14.9, ,64, ,28, ,45, ,3, ,3.3,Y,281.3,Y,15.8, ,132.1576, ,41.438214,-120.480308,4405,0,0,0,0,18,9,2020,262,0.993296715,0.009715714,1.579367443,328.5683922,255.2493018,2.826475201,0.948136544,1.887305873,1.087305873,296.26,279.36,63.89596836,97.80403164,14.65,0.10763565,86.40394875,0.057458626,125.5349081,80.34362543,91.39500248,79.58632092,103.9093136,0.208119886,-0.226790914,-0.234079043,0.252750071
8662,8662,90,Alturas,Northeast Plateau,9/19/2020,394,263,104.6484, ,0, ,226, ,107, ,0.8, ,21.6, ,2.2, ,12.8, ,86, ,29, ,55, ,4, ,1.5, ,129.1, ,16.1, ,102.9468, ,41.438214,-120.480308,4405,0,0,0,0,19,9,2020,263,0.993853623,0.002679568,1.573160122,325.593068,252.9379126,2.580152726,0.715805444,1.647979085,0.847979085,294.76,275.36,69.33431781,104.6856822,11.9,0.091946174,86.40394875,0.057458626,90.48512407,81.17586864,97.6670231,80.1058942,89.10382173,0.015502167,-0.088974333,-0.10098251,0.174454675
8663,8663,90,Alturas,Northeast Plateau,9/20/2020,395,264,115.1416, ,0, ,249, ,104, ,0.6, ,27.7, ,-0.3, ,12.8, ,93, ,15, ,42, ,0.2, ,1.4, ,123.3, ,15.8, ,119.6792, ,41.438214,-120.480308,4405,0,0,0,0,20,9,2020,264,0.994412351,-0.004357372,1.566952427,322.6108128,250.621139,3.714403381,0.597592339,2.15599786,1.55599786,300.86,272.86,89.39362331,102.3363767,13.7,0.101976615,86.40394875,0.057458626,115.5138848,82.47396061,106.8289399,88.32901943,100.3646162,0.150942326,-0.178256604,-0.119918725,0.147233002
8664,8664,90,Alturas,Northeast Plateau,9/21/2020,396,265,124.784, ,0, ,231, ,101, ,0.6, ,27.6, ,-0.1, ,13.9, ,80, ,13, ,39, ,0.3, ,1.9, ,164.9, ,15.7, ,129.8888, ,41.438214,-120.480308,4405,0,0,0,0,21,9,2020,265,0.994972733,-0.011393021,1.560745341,319.6226442,248.2997717,3.69278196,0.606369052,2.149575506,1.549575506,300.76,273.06,81.73084041,96.13915959,13.75,0.102268016,86.40394875,0.057458626,126.4306671,77.55920265,98.37000068,82.98326111,102.9392827,0.228206218,-0.246553885,-0.193862062,0.212209729
8665,8665,90,Alturas,Northeast Plateau,9/22/2020,397,266,135.2772, ,0, ,221, ,97, ,0.6, ,26.5, ,2.9, ,15.4, ,77, ,15, ,36, ,0.4, ,2.4, ,208.5, ,15.9, ,140.0984, ,41.438214,-120.480308,4405,0,0,0,0,22,9,2020,266,0.995534603,-0.018425298,1.554539849,316.6295908,245.9746095,3.462082359,0.752405183,2.107243771,1.507243771,299.66,276.06,78.58314407,91.58685593,14.7,0.107940742,86.40394875,0.057458626,133.4199602,75.3104512,93.39258972,80.9486334,106.2390612,0.255846566,-0.291122772,-0.238052064,0.27332827
8667,8667,90,Alturas,Northeast Plateau,9/24/2020,398,268,124.2168, ,0, ,217, ,96, ,0.8, ,23.8, ,6.1, ,15.2, ,75, ,26, ,46, ,3.7, ,2.8, ,239.1, ,16, ,126.202, ,41.438214,-120.480308,4405,0,0,0,0,24,9,2020,268,0.996662142,-0.032471409,1.542137598,310.6329919,241.3161344,2.948284305,0.941603121,1.944943713,1.144943713,296.96,279.26,72.91064269,94.17935731,14.95,0.109477251,86.40394875,0.057458626,120.1765286,77.82165609,90.24690664,79.18430141,100.3498215,0.197575908,-0.224496318,-0.210917367,0.237837777
8668,8668,90,Alturas,Northeast Plateau,9/25/2020,399,269,121.0972, ,0, ,226, ,101, ,0.8, ,24.6, ,1.3, ,14, ,89, ,26, ,51, ,3.9, ,2.2, ,185.9, ,15.8, ,121.3808, ,41.438214,-120.480308,4405,0,0,0,0,25,9,2020,269,0.997227477,-0.039481086,1.535942826,307.6315501,238.9844557,3.09308133,0.671063852,1.882072591,1.082072591,297.76,274.46,76.37601278,97.64398722,12.95,0.097689626,86.40394875,0.057458626,109.7553599,77.46715576,93.20904289,78.68939182,96.75227686,0.134395628,-0.199324726,-0.186692093,0.251621191
8669,8669,90,Alturas,Northeast Plateau,9/26/2020,400,270,101.5288, ,0, ,211, ,93, ,0.9, ,20.2, ,3.8, ,13.5, ,83, ,37, ,58, ,5.5, ,2.1, ,181, ,16.2, ,99.5436, ,41.438214,-120.480308,4405,0,0,0,0,26,9,2020,270,0.997793633,-0.046479074,1.529753624,304.6294291,236.6522493,2.367387698,0.801883779,1.584635738,0.684635738,293.36,276.96,66.64416316,95.82583684,12,0.092480474,86.40394875,0.057458626,85.13609057,74.47119326,86.27906838,73.21579983,83.58797091,0.018520843,-0.109068058,-0.124086887,0.214634102
8673,8673,90,Alturas,Northeast Plateau,9/30/2020,401,274,90.4684, ,0, ,173, ,77, ,0.6, ,28.6, ,1.8, ,14.1, ,75, ,15, ,39, ,0.3, ,1.2, ,99.5, ,15.5, ,89.6176, ,41.438214,-120.480308,4405,0,0,0,0,30,9,2020,274,1.000063109,-0.074312792,1.505072868,292.6356529,227.3348498,3.914009299,0.695605104,2.304807201,1.704807201,301.76,274.96,62.28876415,70.92123585,15.2,0.111032306,86.40394875,0.057458626,95.25539338,58.88703227,68.18032979,64.92953515,77.3850902,0.230926954,-0.239039043,-0.160955489,0.169067578
8676,8676,90,Alturas,Northeast Plateau,10/3/2020,402,277,104.932, ,0, ,216, ,79, ,0.5, ,31.1, ,0.7, ,15.3, ,71, ,9, ,29, ,-2.4, ,1.3, ,115.3, ,15.2, ,112.3056, ,41.438214,-120.480308,4405,0,0,0,0,3,10,2020,277,1.001765608,-0.094964334,1.486671376,283.6861639,220.3824135,4.518232383,0.642626504,2.580429444,2.080429444,304.26,273.86,94.3893567,71.9306433,15.9,0.115486662,86.40394875,0.057458626,111.0918302,60.52120754,82.56547467,75.13426345,87.9198253,0.263558359,-0.311631849,-0.145422967,0.193496457
8677,8677,90,Alturas,Northeast Plateau,10/4/2020,403,278,97.5584, ,0, ,182, ,81, ,0.6, ,26.5, ,-0.3, ,12.6, ,75, ,16, ,39, ,-1.1, ,1.5, ,128, ,14.9, ,98.1256, ,41.438214,-120.480308,4405,0,0,0,0,4,10,2020,278,1.002332286,-0.101794668,1.480564057,280.7175602,218.0762451,3.462082359,0.597592339,2.029837349,1.429837349,299.66,272.86,69.37844947,70.76155053,13.1,0.098534528,86.40394875,0.057458626,96.95103652,56.31846206,68.82276574,63.47254066,78.57510981,0.233864474,-0.283253155,-0.192205511,0.241594192
8678,8678,90,Alturas,Northeast Plateau,10/5/2020,404,279,93.588, ,0, ,199, ,83, ,0.5, ,27.5, ,-1.8, ,11.3, ,82, ,11, ,40, ,-1.8, ,1.3, ,115.6, ,14.3, ,94.7224, ,41.438214,-120.480308,4405,0,0,0,0,5,10,2020,279,1.002898274,-0.108594869,1.47447185,277.7580621,215.7771505,3.671270209,0.53526908,2.103269645,1.603269645,300.66,271.36,83.13634232,70.09365768,12.85,0.097129791,86.40394875,0.057458626,97.22859152,55.49128392,74.42040639,66.7592506,78.26678151,0.242271493,-0.290998265,-0.147029566,0.195756337
8679,8679,90,Alturas,Northeast Plateau,10/6/2020,405,280,103.2304, ,0, ,210, ,78, ,0.5, ,29.9, ,-1.7, ,13.2, ,73, ,8, ,31, ,-3.7, ,1.4, ,121.6, ,14.1, ,109.7532, ,41.438214,-120.480308,4405,0,0,0,0,6,10,2020,280,1.003463404,-0.115362923,1.468395896,274.8087647,213.4859803,4.218788397,0.539237347,2.379012872,1.879012872,303.06,271.46,92.65655722,69.04344278,14.1,0.104327723,86.40394875,0.057458626,109.1219977,56.09844701,77.64154567,70.0670528,84.62947438,0.289408903,-0.337128732,-0.172072693,0.219792522
8681,8681,90,Alturas,Northeast Plateau,10/8/2020,406,282,91.0356, ,0, ,178, ,74, ,0.4, ,24.4, ,-4.8, ,10.2, ,77, ,11, ,33, ,-5.4, ,1.6, ,134.9, ,13.5, ,90.4684, ,41.438214,-120.480308,4405,0,0,0,0,8,10,2020,282,1.004590421,-0.128794589,1.456297425,268.9451427,208.9308086,3.056312653,0.427616873,1.741964763,1.341964763,297.56,268.36,74.3068078,62.7531922,9.8,0.081317956,86.40394875,0.057458626,95.48930834,46.33152929,64.25704916,57.65225968,72.62717433,0.314787602,-0.362063446,-0.206188865,0.25346471
8682,8682,90,Alturas,Northeast Plateau,10/9/2020,407,283,92.4536, ,0, ,184, ,77, ,0.4, ,25.2, ,-3.2, ,9.5, ,75, ,12, ,37, ,-4.6, ,1.6, ,135.5, ,13.1, ,94.1552, ,41.438214,-120.480308,4405,0,0,0,0,9,10,2020,283,1.005151975,-0.135454224,1.450277302,266.0329962,206.6684992,3.205712243,0.482364242,1.844038243,1.444038243,298.36,269.96,80.38788891,61.29211109,11,0.08725467,86.40394875,0.057458626,98.18534235,46.56454565,65.59921193,59.55294875,74.18910919,0.323446843,-0.372353353,-0.197281792,0.246188302
8683,8683,90,Alturas,Northeast Plateau,10/10/2020,408,284,15.3144, ,5.4, ,33, ,-8, ,0.8, ,15.4, ,-0.2, ,8, ,93, ,50, ,74, ,3.7, ,2.2, ,186.7, ,12.4, ,18.7176, ,41.438214,-120.480308,4405,0,0,5.4,5.4,10,10,2020,284,1.005712003,-0.142073762,1.444278222,263.1354048,204.4174971,1.749761807,0.601966551,1.175864179,0.375864179,288.56,272.96,-10.04012264,35.45012264,7.6,0.071326304,86.40394875,0.057458626,39.87844647,24.73847707,11.61482104,26.43275774,26.59102032,0.499695987,-0.069668002,-0.00595173,-0.424076255
8685,8685,90,Alturas,Northeast Plateau,10/12/2020,409,286,76.572, ,0, ,184, ,75, ,0.8, ,22.3, ,-2.8, ,9, ,96, ,34, ,66, ,3, ,1.4, ,124.1, ,11.8, ,78.2736, ,41.438214,-120.480308,4405,5.4,0,5.4,5.4,12,10,2020,286,1.006826822,-0.155184721,1.432348256,257.3881933,199.9527593,2.692664553,0.496985384,1.594824969,0.794824969,295.46,270.36,70.4381901,71.2418099,9.75,0.081078269,86.40394875,0.057458626,69.60290248,52.53448838,63.04391441,56.89624663,63.90140937,0.089223276,-0.177882164,-0.109624542,0.19828343
8690,8690,90,Alturas,Northeast Plateau,10/17/2020,410,291,75.7212, ,0, ,183, ,64, ,0.7, ,23.6, ,-2.4, ,10.5, ,91, ,27, ,54, ,1.7, ,1.2, ,105.8, ,12.1, ,81.1096, ,41.438214,-120.480308,4405,0,5.4,0,5.4,17,10,2020,291,1.009575644,-0.187124844,1.402983067,243.3494877,189.0467504,2.913023,0.511997642,1.712510321,1.012510321,296.76,270.76,79.38387286,61.52612714,10.6,0.085236011,86.40394875,0.057458626,69.37591704,46.30688742,58.18946423,54.75840387,61.54060208,0.127319439,-0.247539253,-0.110206888,0.230426701
8693,8693,90,Alturas,Northeast Plateau,10/20/2020,411,294,70.3328, ,0, ,181, ,59, ,0.7, ,23.3, ,-3.5, ,9.1, ,90, ,28, ,57, ,0.9, ,1.3, ,109.6, ,12, ,77.1392, ,41.438214,-120.480308,4405,0,0,0,0,20,10,2020,294,1.011192223,-0.20563931,1.385735534,235.1935146,182.7107591,2.86082113,0.471649743,1.666235436,0.966235436,296.46,269.66,81.18072478,58.18927522,9.9,0.081799146,86.40394875,0.057458626,68.44796105,43.06682144,54.71630521,52.14001611,58.49689965,0.170112629,-0.263776,-0.108670435,0.202333806
8694,8694,90,Alturas,Northeast Plateau,10/21/2020,412,295,70.6164, ,0, ,178, ,56, ,0.6, ,19.6, ,-2, ,7.8, ,96, ,24, ,59, ,0.3, ,1.6, ,135, ,11.8, ,77.4228, ,41.438214,-120.480308,4405,0,0,0,0,21,10,2020,295,1.011724668,-0.21169147,1.380057252,232.5254328,180.6380522,2.281005773,0.527410004,1.404207889,0.804207889,292.76,271.16,82.06915871,54.99084129,8.8,0.076637428,86.40394875,0.057458626,65.97830289,39.59914712,52.85415739,50.20675526,56.60015132,0.165691281,-0.300370296,-0.112957226,0.24763624
8697,8697,90,Alturas,Northeast Plateau,10/24/2020,413,298,63.2428, ,0, ,159, ,50, ,0.5, ,18.8, ,-3.7, ,6.1, ,78, ,28, ,55, ,-2.3, ,2.1, ,182.8, ,10, ,71.7508, ,41.438214,-120.480308,4405,0,0,0,0,24,10,2020,298,1.013300553,-0.229464885,1.363257391,224.6864505,174.5483162,2.170124842,0.464624398,1.31737462,0.81737462,291.96,269.46,75.36934958,47.06065042,7.55,0.071112017,86.40394875,0.057458626,72.63481438,32.79666261,44.58818995,44.66158722,53.33396605,0.361886613,-0.385069871,-0.162605174,0.185788432
8707,8707,90,Alturas,Northeast Plateau,11/3/2020,414,308,69.7656, ,0, ,152, ,31, ,0.3, ,23.6, ,-6, ,7.2, ,77, ,10, ,32, ,-8.4, ,1.7, ,147.4, ,8.8, ,80.2588, ,41.438214,-120.480308,4405,0,0,0,0,3,11,2020,308,1.018274784,-0.284041755,1.310329634,200.6198011,155.8520703,2.913023,0.39024703,1.651635015,1.351635015,296.76,267.16,92.73233552,24.30766448,8.8,0.076637428,86.40394875,0.057458626,82.60684493,17.5040563,33.69827645,39.25895028,52.28386288,0.579968281,-0.665211112,-0.249119171,0.334362003
8708,8708,90,Alturas,Northeast Plateau,11/4/2020,415,309,60.1232, ,0, ,152, ,34, ,0.4, ,22.5, ,-6.3, ,6.8, ,78, ,20, ,44, ,-4.5, ,1.4, ,116.9, ,8.6, ,67.7804, ,41.438214,-120.480308,4405,0,0,0,0,4,11,2020,309,1.018744826,-0.289062709,1.30534443,198.409122,154.1346979,2.725587607,0.381369825,1.553478716,1.153478716,295.66,266.86,88.93880777,28.10119223,8.1,0.073499714,86.40394875,0.057458626,66.2634046,19.87228369,32.76968102,38.39181973,46.16267701,0.435432451,-0.56951622,-0.168336366,0.302420135
8709,8709,90,Alturas,Northeast Plateau,11/5/2020,416,310,63.2428, ,0, ,151, ,34, ,0.5, ,24.3, ,-4.6, ,9.6, ,90, ,18, ,46, ,-1.5, ,1.8, ,154.1, ,8.8, ,72.0344, ,41.438214,-120.480308,4405,0,0,0,0,5,11,2020,310,1.019209318,-0.293998095,1.300423035,196.2371279,152.447378,3.038071715,0.434144411,1.736108063,1.236108063,297.46,268.56,87.8998092,28.3701908,9.85,0.081558248,86.40394875,0.057458626,79.51332968,20.97167755,31.62750559,38.55518595,50.5707483,0.57231863,-0.585300233,-0.237599062,0.250580664
8710,8710,90,Alturas,Northeast Plateau,11/6/2020,417,311,14.7472, ,9.3, ,43, ,1, ,0.6, ,11.9, ,-0.5, ,3.3, ,95, ,49, ,81, ,0.3, ,2.4, ,208.6, ,8.9, ,15.598, ,41.438214,-120.480308,4405,0,0,9.3,9.3,6,11,2020,311,1.019668125,-0.29884645,1.295567508,194.1045168,150.7906529,1.393342178,0.588928157,0.991135167,0.391135167,285.06,272.66,2.784886502,30.3251135,5.7,0.063560981,86.40394875,0.057458626,40.89621541,20.06817293,8.741685046,24.59124015,25.07570712,0.630909757,-0.19969663,-0.019320172,-0.411892956
8711,8711,90,Alturas,Northeast Plateau,11/7/2020,418,312,3.6868, ,2, ,17, ,-17, ,0.5, ,2.7, ,-1.6, ,0.4, ,96, ,72, ,86, ,-1.6, ,2.1, ,180.1, ,7.3, ,3.1196, ,41.438214,-120.480308,4405,9.3,0,11.3,11.3,7,11,2020,312,1.020121109,-0.303606341,1.290779933,192.0119664,149.1650491,0.741783242,0.543231629,0.642507435,0.142507435,275.86,271.56,-15.05002961,28.14002961,0.55,0.046047722,86.40394875,0.057458626,20.06388013,15.77379743,3.35102365,21.4907975,15.25381877,0.315334897,0.034088425,0.408879824,-0.758303146
8712,8712,90,Alturas,Northeast Plateau,11/8/2020,419,313,30.3452, ,0, ,112, ,35, ,0.4, ,1.4, ,-6.7, ,-2.8, ,87, ,64, ,76, ,-6.4, ,3.5, ,303.7, ,5.9, ,26.3748, ,41.438214,-120.480308,4405,2,9.3,2,11.3,8,11,2020,313,1.020568136,-0.308276358,1.286062416,189.9601338,147.571077,0.675909976,0.369812433,0.522861205,0.122861205,274.56,266.46,51.57433754,34.66566246,-2.65,0.037404706,86.40394875,0.057458626,22.23125051,17.22256851,21.38428657,28.43184545,24.55771612,-0.094734608,-0.298690138,0.157756092,0.235668653
8713,8713,90,Alturas,Northeast Plateau,11/9/2020,420,314,25.2404, ,0, ,97, ,31, ,0.3, ,0.7, ,-9.1, ,-3, ,82, ,46, ,67, ,-8.3, ,1.8, ,158.3, ,4.9, ,25.524, ,41.438214,-120.480308,4405,0,2,0,2,9,11,2020,314,1.021009075,-0.312855118,1.281417083,187.9496553,146.009231,0.642626504,0.306767028,0.474696766,0.174696766,273.86,264.06,42.81416826,31.87583174,-4.2,0.033747881,86.40394875,0.057458626,22.08658763,14.86116168,17.91947822,26.63049647,22.20466144,-0.005317524,-0.330718835,0.199320086,0.136716273
8714,8714,90,Alturas,Northeast Plateau,11/10/2020,421,315,45.9432, ,0, ,144, ,30, ,0.5, ,9.8, ,-3.5, ,2.2, ,89, ,35, ,64, ,-3.9, ,1.8, ,152.1, ,5, ,48.4956, ,41.438214,-120.480308,4405,0,0,0,0,10,11,2020,315,1.021443795,-0.317341267,1.276846077,185.9811467,144.4799895,1.211602027,0.471649743,0.841625885,0.341625885,282.96,269.66,79.57578728,31.30421272,3.15,0.054284792,86.40394875,0.057458626,33.79404045,19.16150235,25.71007672,32.48991832,32.84716528,0.028826694,-0.416646697,-0.010876036,0.39869604
8715,8715,90,Alturas,Northeast Plateau,11/11/2020,422,316,36.3008, ,0, ,127, ,31, ,0.4, ,7.7, ,-8.6, ,-0.4, ,90, ,35, ,66, ,-6, ,1.5, ,133.6, ,5.4, ,37.7188, ,41.438214,-120.480308,4405,0,0,0,0,11,11,2020,316,1.021872168,-0.321733476,1.272351558,184.0552032,142.9838147,1.051045857,0.31905105,0.685048454,0.285048454,280.86,264.56,67.32150637,30.46849363,-0.45,0.043179159,86.40394875,0.057458626,27.82772826,16.47155632,21.88885861,29.39152726,27.49790296,0.011994562,-0.400988637,0.068864317,0.320129759
8716,8716,90,Alturas,Northeast Plateau,11/12/2020,423,317,48.7792, ,0, ,126, ,36, ,0.3, ,11.4, ,-10.9, ,-0.1, ,90, ,21, ,51, ,-8.9, ,1.7, ,150.4, ,4.6, ,48.212, ,41.438214,-120.480308,4405,0,0,0,0,12,11,2020,317,1.022294065,-0.326030445,1.267935697,182.1723991,141.5211529,1.348027971,0.265949797,0.806988884,0.506988884,284.56,262.26,71.79196561,25.22803439,0.25,0.045170434,86.40394875,0.057458626,42.44027149,13.99064943,20.93822213,29.21560216,33.60643077,0.262861617,-0.583691302,-0.130654417,0.451484102
8717,8717,90,Alturas,Northeast Plateau,11/13/2020,424,318,21.8372, ,3, ,32, ,-8, ,0.5, ,5.7, ,-2.4, ,2.8, ,95, ,33, ,70, ,-2.2, ,3.9, ,339.6, ,4.6, ,17.8668, ,41.438214,-120.480308,4405,0,0,3,3,13,11,2020,318,1.022709363,-0.330230902,1.263600679,180.3332883,140.0924344,0.915864418,0.511997642,0.71393103,0.21393103,278.86,270.76,-3.249111544,27.88911154,1.65,0.049391001,86.40394875,0.057458626,31.86326965,16.243516,5.120586625,22.3669797,23.07774134,0.380692728,-0.296139264,-0.030798579,-0.053754885
8718,8718,90,Alturas,Northeast Plateau,11/14/2020,425,319,22.688, ,0.5, ,59, ,6, ,0.5, ,6.2, ,-6.5, ,1.3, ,90, ,51, ,71, ,-3.4, ,2.3, ,200.3, ,4.6, ,23.8224, ,41.438214,-120.480308,4405,3,0,3.5,3.5,14,11,2020,319,1.023117939,-0.334333603,1.259348694,178.5384044,138.6980737,0.948136544,0.375551679,0.661844112,0.161844112,279.36,266.66,17.08168822,28.34831178,-0.15,0.04402311,86.40394875,0.057458626,22.1866279,15.4949643,9.079277471,23.93862037,21.07705314,0.052643733,-0.264841997,0.13576695,0.076431313
8719,8719,90,Alturas,Northeast Plateau,11/15/2020,426,320,17.8668, ,0, ,35, ,-5, ,0.7, ,9.6, ,3.6, ,6.4, ,90, ,56, ,74, ,2.1, ,2.6, ,223.3, ,5.2, ,17.2996, ,41.438214,-120.480308,4405,0.5,3,0.5,3.5,15,11,2020,320,1.023519671,-0.338337335,1.255181937,176.7882606,137.3384694,1.195433435,0.790647132,0.993040284,0.293040284,282.76,276.76,-0.461647171,27.41164717,6.6,0.067143906,86.40394875,0.057458626,33.27558791,18.61167297,5.172535889,22.787297,23.13533947,0.43830126,-0.195530587,-0.015043759,-0.227726914
8720,8720,90,Alturas,Northeast Plateau,11/16/2020,427,321,43.958, ,0, ,86, ,12, ,0.6, ,18.9, ,0.7, ,8.9, ,83, ,27, ,52, ,-0.5, ,2.3, ,196.2, ,6.1, ,54.4512, ,41.438214,-120.480308,4405,0,0.5,0,0.5,16,11,2020,321,1.023914441,-0.342240912,1.251102609,175.0833499,136.0140046,2.183721841,0.642626504,1.413174173,0.813174173,292.06,273.86,42.65145544,23.56854456,9.8,0.081317956,86.40394875,0.057458626,63.2261023,17.40097475,12.18859149,27.14206484,37.93178547,0.666836968,-0.541256112,-0.284450639,0.158869783
8722,8722,90,Alturas,Northeast Plateau,11/18/2020,428,323,13.6128, ,4.3, ,34, ,-12, ,0.7, ,9, ,0.8, ,3.9, ,91, ,61, ,80, ,0.9, ,4.3, ,369.1, ,6, ,16.7324, ,41.438214,-120.480308,4405,0,0,4.3,4.3,18,11,2020,323,1.024682628,-0.349743008,1.24321502,171.8111009,133.4719485,1.148060478,0.647290774,0.897675626,0.197675626,282.16,273.96,-0.462003707,26.64200371,4.9,0.060514881,86.40394875,0.057458626,30.18923957,17.21928538,4.411907132,22.26310163,20.82110665,0.449934439,-0.172988944,0.069256404,-0.346201898
8726,8726,90,Alturas,Northeast Plateau,11/22/2020,429,327,33.7484, ,0, ,111, ,23, ,0.4, ,9.8, ,-8.7, ,0.8, ,88, ,43, ,63, ,-5.5, ,1.4, ,121.7, ,3.2, ,35.1664, ,41.438214,-120.480308,4405,4.3,0,4.3,4.3,22,11,2020,327,1.026130455,-0.363496525,1.228585195,165.8289192,128.8246735,1.211602027,0.31655986,0.764080943,0.364080943,282.96,264.46,65.52503881,19.94496119,0.55,0.046047722,86.40394875,0.057458626,27.89980118,11.18007983,11.83989942,25.26731362,24.52389866,0.137657661,-0.544114907,0.030313898,0.376143348
